group Hezbollah
Salman-Fahd-Al-Ohda_g-41.txt 0.363966
Salman-Fahd-Al-Ohda_g-559.txt 0.59525
Salman-Fahd-Al-Ohda_g-159.txt 6.42163e-05
Salman-Fahd-Al-Ohda_g-56.txt 0.780835
Salman-Fahd-Al-Ohda_g-622.txt 0.00798717
Salman-Fahd-Al-Ohda_g-292.txt 0.00015326
Salman-Fahd-Al-Ohda_g-645.txt 0.166388
Salman-Fahd-Al-Ohda_g-359.txt 0.995211
Salman-Fahd-Al-Ohda_g-286.txt 0.0011704
Salman-Fahd-Al-Ohda_g-404.txt 0.319216
Salman-Fahd-Al-Ohda_g-171.txt 0.000166457
Salman-Fahd-Al-Ohda_g-168.txt 0.00141235
Salman-Fahd-Al-Ohda_g-109.txt 0.0938645
Salman-Fahd-Al-Ohda_g-554.txt 0.144639
Salman-Fahd-Al-Ohda_g-543.txt 0.2005
Salman-Fahd-Al-Ohda_g-608.txt 0.00112754
Salman-Fahd-Al-Ohda_g-599.txt 0.000273691
Salman-Fahd-Al-Ohda_g-154.txt 0.000122336
Salman-Fahd-Al-Ohda_g-23.txt 0.167175
Salman-Fahd-Al-Ohda_g-584.txt 0.334503
Salman-Fahd-Al-Ohda_g-457.txt 0.000226666
Salman-Fahd-Al-Ohda_g-523.txt 0.0106059
Salman-Fahd-Al-Ohda_g-3.txt 0.798863
Salman-Fahd-Al-Ohda_g-66.txt 0.174217
Salman-Fahd-Al-Ohda_g-477.txt 0.165839
Salman-Fahd-Al-Ohda_g-328.txt 0.491145
Salman-Fahd-Al-Ohda_g-542.txt 0.426186
Salman-Fahd-Al-Ohda_g-260.txt 0.500268
Salman-Fahd-Al-Ohda_g-577.txt 0.000291468
Salman-Fahd-Al-Ohda_g-247.txt 0.501758
Salman-Fahd-Al-Ohda_g-553.txt 0.428351
Salman-Fahd-Al-Ohda_g-10.txt 0.555194
Salman-Fahd-Al-Ohda_g-400.txt 0.778396
Salman-Fahd-Al-Ohda_g-334.txt 0.816143
Salman-Fahd-Al-Ohda_g-329.txt 0.0157723
Salman-Fahd-Al-Ohda_g-661.txt 0.724349
Salman-Fahd-Al-Ohda_g-311.txt 0.000230232
Salman-Fahd-Al-Ohda_g-104.txt 0.000714777
Salman-Fahd-Al-Ohda_g-284.txt 6.05365e-05
Salman-Fahd-Al-Ohda_g-489.txt 0.000145794
Salman-Fahd-Al-Ohda_g-244.txt 0.399993
Salman-Fahd-Al-Ohda_g-332.txt 0.997891
Salman-Fahd-Al-Ohda_g-646.txt 0.00199776
Salman-Fahd-Al-Ohda_g-296.txt 0.249724
Salman-Fahd-Al-Ohda_g-43.txt 0.128388
Salman-Fahd-Al-Ohda_g-226.txt 0.000451738
Salman-Fahd-Al-Ohda_g-227.txt 0.000243406
Salman-Fahd-Al-Ohda_g-208.txt 0.333914
Salman-Fahd-Al-Ohda_g-277.txt 0.228392
Salman-Fahd-Al-Ohda_g-34.txt 0.234763
Salman-Fahd-Al-Ohda_g-527.txt 0.758696
Salman-Fahd-Al-Ohda_g-406.txt 0.352267
Salman-Fahd-Al-Ohda_g-555.txt 0.333126
Salman-Fahd-Al-Ohda_g-236.txt 0.000256081
Salman-Fahd-Al-Ohda_g-595.txt 0.323784
Salman-Fahd-Al-Ohda_g-46.txt 0.00658546
Salman-Fahd-Al-Ohda_g-222.txt 0.204505
Salman-Fahd-Al-Ohda_g-201.txt 0.000603191
Salman-Fahd-Al-Ohda_g-327.txt 0.182377
Salman-Fahd-Al-Ohda_g-641.txt 0.000863368
Salman-Fahd-Al-Ohda_g-335.txt 0.0220924
Salman-Fahd-Al-Ohda_g-576.txt 0.000486598
Salman-Fahd-Al-Ohda_g-230.txt 0.280799
Salman-Fahd-Al-Ohda_g-68.txt 0.749603
Salman-Fahd-Al-Ohda_g-360.txt 0.00104242
Salman-Fahd-Al-Ohda_g-567.txt 0.808042
Salman-Fahd-Al-Ohda_g-89.txt 0.647804
Salman-Fahd-Al-Ohda_g-55.txt 0.000166232
Salman-Fahd-Al-Ohda_g-81.txt 0.00115904
Salman-Fahd-Al-Ohda_g-194.txt 8.95467e-05
Salman-Fahd-Al-Ohda_g-293.txt 0.00472382
Salman-Fahd-Al-Ohda_g-298.txt 0.23879
Salman-Fahd-Al-Ohda_g-122.txt 0.000279702
Salman-Fahd-Al-Ohda_g-361.txt 0.79397
Salman-Fahd-Al-Ohda_g-160.txt 0.257421
Salman-Fahd-Al-Ohda_g-120.txt 0.42848
Salman-Fahd-Al-Ohda_g-627.txt 0.20042
Salman-Fahd-Al-Ohda_g-466.txt 0.99496
Salman-Fahd-Al-Ohda_g-438.txt 0.503797
Salman-Fahd-Al-Ohda_g-414.txt 0.544136
Salman-Fahd-Al-Ohda_g-255.txt 0.000859653
Salman-Fahd-Al-Ohda_g-18.txt 0.000275696
Salman-Fahd-Al-Ohda_g-70.txt 0.000209662
Salman-Fahd-Al-Ohda_g-175.txt 7.76352e-05
Salman-Fahd-Al-Ohda_g-653.txt 0.000395337
Salman-Fahd-Al-Ohda_g-156.txt 0.537269
Salman-Fahd-Al-Ohda_g-566.txt 0.0221415
Salman-Fahd-Al-Ohda_g-386.txt 0.797895
Salman-Fahd-Al-Ohda_g-364.txt 0.829
Salman-Fahd-Al-Ohda_g-142.txt 0.388802
Salman-Fahd-Al-Ohda_g-197.txt 7.89131e-05
Salman-Fahd-Al-Ohda_g-110.txt 0.748757
Salman-Fahd-Al-Ohda_g-317.txt 0.286017
Salman-Fahd-Al-Ohda_g-146.txt 0.000483847
Salman-Fahd-Al-Ohda_g-389.txt 0.751453
Salman-Fahd-Al-Ohda_g-529.txt 0.000313298
Salman-Fahd-Al-Ohda_g-341.txt 5.10593e-05
Salman-Fahd-Al-Ohda_g-648.txt 0.287193
Salman-Fahd-Al-Ohda_g-312.txt 0.1515
Salman-Fahd-Al-Ohda_g-246.txt 0.349562
Salman-Fahd-Al-Ohda_g-11.txt 0.287775
Salman-Fahd-Al-Ohda_g-616.txt 0.000226228
Salman-Fahd-Al-Ohda_g-379.txt 0.411797
Salman-Fahd-Al-Ohda_g-101.txt 0.000230572
Salman-Fahd-Al-Ohda_g-108.txt 0.060438
Salman-Fahd-Al-Ohda_g-580.txt 0.0038517
Salman-Fahd-Al-Ohda_g-521.txt 0.496709
Salman-Fahd-Al-Ohda_g-75.txt 0.964022
Salman-Fahd-Al-Ohda_g-12.txt 0.00241639
Salman-Fahd-Al-Ohda_g-39.txt 0.497696
Salman-Fahd-Al-Ohda_g-1.txt 0.143709
Salman-Fahd-Al-Ohda_g-352.txt 0.499412
Salman-Fahd-Al-Ohda_g-399.txt 0.101188
Salman-Fahd-Al-Ohda_g-245.txt 0.333714
Salman-Fahd-Al-Ohda_g-600.txt 0.331554
Salman-Fahd-Al-Ohda_g-437.txt 0.00605155
Salman-Fahd-Al-Ohda_g-470.txt 0.000170129
Salman-Fahd-Al-Ohda_g-402.txt 0.377276
Salman-Fahd-Al-Ohda_g-370.txt 0.169699
Salman-Fahd-Al-Ohda_g-605.txt 0.000926165
Salman-Fahd-Al-Ohda_g-598.txt 0.181505
Salman-Fahd-Al-Ohda_g-184.txt 9.86793e-05
Salman-Fahd-Al-Ohda_g-601.txt 0.702862
Salman-Fahd-Al-Ohda_g-126.txt 0.0014406
Salman-Fahd-Al-Ohda_g-263.txt 0.57123
Salman-Fahd-Al-Ohda_g-435.txt 0.999953
Salman-Fahd-Al-Ohda_g-448.txt 0.591893
Salman-Fahd-Al-Ohda_g-475.txt 0.493724
Salman-Fahd-Al-Ohda_g-217.txt 0.00066919
Salman-Fahd-Al-Ohda_g-454.txt 0.325015
Salman-Fahd-Al-Ohda_g-480.txt 0.399946
Salman-Fahd-Al-Ohda_g-27.txt 0.995217
Salman-Fahd-Al-Ohda_g-647.txt 0.24886
Salman-Fahd-Al-Ohda_g-488.txt 0.500734
Salman-Fahd-Al-Ohda_g-182.txt 0.334244
Salman-Fahd-Al-Ohda_g-150.txt 0.99398
Salman-Fahd-Al-Ohda_g-164.txt 0.482763
Salman-Fahd-Al-Ohda_g-395.txt 0.340147
Salman-Fahd-Al-Ohda_g-216.txt 0.342337
Salman-Fahd-Al-Ohda_g-491.txt 0.165917
Salman-Fahd-Al-Ohda_g-525.txt 0.330402
Salman-Fahd-Al-Ohda_g-93.txt 0.499471
Salman-Fahd-Al-Ohda_g-583.txt 9.10487e-05
Salman-Fahd-Al-Ohda_g-50.txt 0.294674
Salman-Fahd-Al-Ohda_g-179.txt 4.08414e-05
Salman-Fahd-Al-Ohda_g-214.txt 0.00026876
Salman-Fahd-Al-Ohda_g-366.txt 0.668601
Salman-Fahd-Al-Ohda_g-250.txt 0.226966
Salman-Fahd-Al-Ohda_g-458.txt 0.000119948
Salman-Fahd-Al-Ohda_g-640.txt 8.83522e-05
Salman-Fahd-Al-Ohda_g-32.txt 0.330402
Salman-Fahd-Al-Ohda_g-425.txt 0.457416
Salman-Fahd-Al-Ohda_g-570.txt 0.402457
Salman-Fahd-Al-Ohda_g-478.txt 0.000773162
Salman-Fahd-Al-Ohda_g-593.txt 0.399174
Salman-Fahd-Al-Ohda_g-313.txt 0.197313
Salman-Fahd-Al-Ohda_g-149.txt 0.13114
Salman-Fahd-Al-Ohda_g-592.txt 0.170963
Salman-Fahd-Al-Ohda_g-224.txt 0.336508
Salman-Fahd-Al-Ohda_g-507.txt 0.00268029
Salman-Fahd-Al-Ohda_g-229.txt 0.496718
Salman-Fahd-Al-Ohda_g-612.txt 0.0593132
Salman-Fahd-Al-Ohda_g-6.txt 0.975029
Salman-Fahd-Al-Ohda_g-581.txt 0.283604
Salman-Fahd-Al-Ohda_g-617.txt 0.200052
Salman-Fahd-Al-Ohda_g-504.txt 0.0185086
Salman-Fahd-Al-Ohda_g-397.txt 0.564397
Salman-Fahd-Al-Ohda_g-48.txt 0.199547
Salman-Fahd-Al-Ohda_g-472.txt 0.00237747
Salman-Fahd-Al-Ohda_g-348.txt 0.995115
Salman-Fahd-Al-Ohda_g-155.txt 2.66077e-05
Salman-Fahd-Al-Ohda_g-262.txt 0.379264
Salman-Fahd-Al-Ohda_g-524.txt 0.943578
Salman-Fahd-Al-Ohda_g-515.txt 4.5862e-05
Salman-Fahd-Al-Ohda_g-587.txt 0.243542
Salman-Fahd-Al-Ohda_g-602.txt 0.00183935
Salman-Fahd-Al-Ohda_g-19.txt 0.200829
Salman-Fahd-Al-Ohda_g-188.txt 0.333437
Salman-Fahd-Al-Ohda_g-560.txt 0.499665
Salman-Fahd-Al-Ohda_g-591.txt 0.158604
Salman-Fahd-Al-Ohda_g-200.txt 0.000428377
Salman-Fahd-Al-Ohda_g-158.txt 0.00864172
Salman-Fahd-Al-Ohda_g-198.txt 0.0287527
Salman-Fahd-Al-Ohda_g-571.txt 0.328265
Salman-Fahd-Al-Ohda_g-148.txt 0.000617371
Salman-Fahd-Al-Ohda_g-611.txt 0.198851
Salman-Fahd-Al-Ohda_g-657.txt 0.18158
Salman-Fahd-Al-Ohda_g-367.txt 0.594786
Salman-Fahd-Al-Ohda_g-185.txt 0.333508
Salman-Fahd-Al-Ohda_g-233.txt 0.000282311
Salman-Fahd-Al-Ohda_g-486.txt 0.201344
Salman-Fahd-Al-Ohda_g-626.txt 0.0160582
Salman-Fahd-Al-Ohda_g-387.txt 0.249628
Salman-Fahd-Al-Ohda_g-495.txt 0.763011
Salman-Fahd-Al-Ohda_g-63.txt 0.400168
Salman-Fahd-Al-Ohda_g-57.txt 0.500045
Salman-Fahd-Al-Ohda_g-191.txt 0.000336869
Salman-Fahd-Al-Ohda_g-658.txt 0.347078
Salman-Fahd-Al-Ohda_g-288.txt 0.00116849
Salman-Fahd-Al-Ohda_g-556.txt 0.247403
Salman-Fahd-Al-Ohda_g-13.txt 0.749676
Salman-Fahd-Al-Ohda_g-79.txt 0.32176
Salman-Fahd-Al-Ohda_g-205.txt 0.257806
Salman-Fahd-Al-Ohda_g-606.txt 0.000424162
Salman-Fahd-Al-Ohda_g-551.txt 0.502842
Salman-Fahd-Al-Ohda_g-439.txt 0.646131
Salman-Fahd-Al-Ohda_g-169.txt 9.67191e-05
Salman-Fahd-Al-Ohda_g-340.txt 0.998388
Salman-Fahd-Al-Ohda_g-279.txt 0.000155178
Salman-Fahd-Al-Ohda_g-620.txt 0.188252
Salman-Fahd-Al-Ohda_g-654.txt 0.341094
Salman-Fahd-Al-Ohda_g-615.txt 0.000461308
Salman-Fahd-Al-Ohda_g-586.txt 0.140745
Salman-Fahd-Al-Ohda_g-139.txt 0.333427
Salman-Fahd-Al-Ohda_g-64.txt 0.298181
Salman-Fahd-Al-Ohda_g-281.txt 0.333491
Salman-Fahd-Al-Ohda_g-349.txt 0.000427019
Salman-Fahd-Al-Ohda_g-15.txt 0.111326
Salman-Fahd-Al-Ohda_g-474.txt 0.000166278
Salman-Fahd-Al-Ohda_g-552.txt 0.292414
Salman-Fahd-Al-Ohda_g-516.txt 0.00176116
Salman-Fahd-Al-Ohda_g-232.txt 0.000628571
Salman-Fahd-Al-Ohda_g-625.txt 0.39502
Salman-Fahd-Al-Ohda_g-128.txt 0.0435022
Salman-Fahd-Al-Ohda_g-585.txt 0.170475
Salman-Fahd-Al-Ohda_g-137.txt 0.000702742
Salman-Fahd-Al-Ohda_g-145.txt 0.730169
Salman-Fahd-Al-Ohda_g-52.txt 0.000234492
Salman-Fahd-Al-Ohda_g-248.txt 0.467804
Salman-Fahd-Al-Ohda_g-287.txt 0.0028642
Salman-Fahd-Al-Ohda_g-461.txt 0.00150023
Salman-Fahd-Al-Ohda_g-144.txt 0.333486
Salman-Fahd-Al-Ohda_g-37.txt 0.250143
Salman-Fahd-Al-Ohda_g-628.txt 9.16321e-05
Salman-Fahd-Al-Ohda_g-172.txt 0.332145
Salman-Fahd-Al-Ohda_g-16.txt 0.00658781
Salman-Fahd-Al-Ohda_g-476.txt 0.238941
Salman-Fahd-Al-Ohda_g-427.txt 0.000464288
Salman-Fahd-Al-Ohda_g-280.txt 0.0155681
Salman-Fahd-Al-Ohda_g-29.txt 0.414289
Salman-Fahd-Al-Ohda_g-220.txt 0.000123572
Salman-Fahd-Al-Ohda_g-623.txt 0.00022848
Salman-Fahd-Al-Ohda_g-261.txt 0.599036
Salman-Fahd-Al-Ohda_g-252.txt 0.664538
Salman-Fahd-Al-Ohda_g-92.txt 0.0556639
Salman-Fahd-Al-Ohda_g-490.txt 0.166582
Salman-Fahd-Al-Ohda_g-356.txt 0.746695
Salman-Fahd-Al-Ohda_g-91.txt 0.499687
Salman-Fahd-Al-Ohda_g-343.txt 0.999802
Salman-Fahd-Al-Ohda_g-434.txt 0.664438
Salman-Fahd-Al-Ohda_g-324.txt 0.991036
Salman-Fahd-Al-Ohda_g-376.txt 0.607992
Salman-Fahd-Al-Ohda_g-60.txt 0.00140357
Salman-Fahd-Al-Ohda_g-25.txt 0.201513
Salman-Fahd-Al-Ohda_g-429.txt 0.277394
Salman-Fahd-Al-Ohda_g-506.txt 0.000185233
Salman-Fahd-Al-Ohda_g-114.txt 0.856994
Salman-Fahd-Al-Ohda_g-548.txt 0.00052083
Salman-Fahd-Al-Ohda_g-113.txt 0.00633771
Salman-Fahd-Al-Ohda_g-350.txt 0.934832
Salman-Fahd-Al-Ohda_g-138.txt 0.210379
Salman-Fahd-Al-Ohda_g-483.txt 0.998757
Salman-Fahd-Al-Ohda_g-540.txt 0.000186269
Salman-Fahd-Al-Ohda_g-338.txt 0.200439
Salman-Fahd-Al-Ohda_g-8.txt 0.00107932
Salman-Fahd-Al-Ohda_g-534.txt 0.409517
Salman-Fahd-Al-Ohda_g-501.txt 0.499804
Salman-Fahd-Al-Ohda_g-351.txt 0.565844
Salman-Fahd-Al-Ohda_g-396.txt 0.277884
Salman-Fahd-Al-Ohda_g-268.txt 0.499133
Salman-Fahd-Al-Ohda_g-118.txt 0.203786
Salman-Fahd-Al-Ohda_g-177.txt 9.76735e-05
Salman-Fahd-Al-Ohda_g-510.txt 0.478332
Salman-Fahd-Al-Ohda_g-499.txt 0.190095
Salman-Fahd-Al-Ohda_g-660.txt 0.169243
Salman-Fahd-Al-Ohda_g-20.txt 0.198109
Salman-Fahd-Al-Ohda_g-520.txt 0.000249056
Salman-Fahd-Al-Ohda_g-530.txt 0.609558
Salman-Fahd-Al-Ohda_g-186.txt 0.0456827
Salman-Fahd-Al-Ohda_g-330.txt 0.0117795
Salman-Fahd-Al-Ohda_g-67.txt 0.00410748
Salman-Fahd-Al-Ohda_g-5.txt 0.000262395
Salman-Fahd-Al-Ohda_g-297.txt 0.0024807
Salman-Fahd-Al-Ohda_g-415.txt 0.000458683
Salman-Fahd-Al-Ohda_g-424.txt 0.441829
Salman-Fahd-Al-Ohda_g-238.txt 0.499833
Salman-Fahd-Al-Ohda_g-78.txt 0.000118771
Salman-Fahd-Al-Ohda_g-481.txt 0.000110555
Salman-Fahd-Al-Ohda_g-272.txt 0.106151
Salman-Fahd-Al-Ohda_g-257.txt 0.000201518
Salman-Fahd-Al-Ohda_g-301.txt 6.78686e-05
Salman-Fahd-Al-Ohda_g-162.txt 0.383538
Salman-Fahd-Al-Ohda_g-62.txt 0.183762
Salman-Fahd-Al-Ohda_g-353.txt 0.000820359
Salman-Fahd-Al-Ohda_g-633.txt 0.49998
Salman-Fahd-Al-Ohda_g-659.txt 0.121592
Salman-Fahd-Al-Ohda_g-354.txt 0.00662915
Salman-Fahd-Al-Ohda_g-53.txt 0.0719
Salman-Fahd-Al-Ohda_g-422.txt 0.108731
Salman-Fahd-Al-Ohda_g-445.txt 0.70072
Salman-Fahd-Al-Ohda_g-275.txt 0.00189167
Salman-Fahd-Al-Ohda_g-103.txt 0.0299507
Salman-Fahd-Al-Ohda_g-33.txt 0.102037
Salman-Fahd-Al-Ohda_g-326.txt 0.999245
Salman-Fahd-Al-Ohda_g-382.txt 0.999178
Salman-Fahd-Al-Ohda_g-318.txt 0.200912
Salman-Fahd-Al-Ohda_g-258.txt 0.000193787
Salman-Fahd-Al-Ohda_g-314.txt 0.0366273
Salman-Fahd-Al-Ohda_g-253.txt 0.000232091
Salman-Fahd-Al-Ohda_g-408.txt 0.366466
Salman-Fahd-Al-Ohda_g-241.txt 0.799901
Salman-Fahd-Al-Ohda_g-107.txt 6.79606e-05
Salman-Fahd-Al-Ohda_g-355.txt 0.732181
Salman-Fahd-Al-Ohda_g-102.txt 0.00154944
Salman-Fahd-Al-Ohda_g-322.txt 0.368948
Salman-Fahd-Al-Ohda_g-291.txt 0.0482604
Salman-Fahd-Al-Ohda_g-636.txt 0.250292
Salman-Fahd-Al-Ohda_g-564.txt 0.36587
Salman-Fahd-Al-Ohda_g-558.txt 0.385375
Salman-Fahd-Al-Ohda_g-183.txt 0.000518754
Salman-Fahd-Al-Ohda_g-98.txt 0.000412801
Salman-Fahd-Al-Ohda_g-432.txt 0.662845
Salman-Fahd-Al-Ohda_g-511.txt 0.000887828
Salman-Fahd-Al-Ohda_g-635.txt 0.926713
Salman-Fahd-Al-Ohda_g-24.txt 0.000230687
Salman-Fahd-Al-Ohda_g-652.txt 0.00350975
Salman-Fahd-Al-Ohda_g-196.txt 0.665679
Salman-Fahd-Al-Ohda_g-234.txt 0.000148377
Salman-Fahd-Al-Ohda_g-575.txt 0.201172
Salman-Fahd-Al-Ohda_g-136.txt 0.000155272
Salman-Fahd-Al-Ohda_g-498.txt 0.255658
Salman-Fahd-Al-Ohda_g-303.txt 0.665163
Salman-Fahd-Al-Ohda_g-449.txt 0.329116
Salman-Fahd-Al-Ohda_g-100.txt 0.000997418
Salman-Fahd-Al-Ohda_g-390.txt 0.998913
Salman-Fahd-Al-Ohda_g-61.txt 0.000281538
Salman-Fahd-Al-Ohda_g-215.txt 0.000725257
Salman-Fahd-Al-Ohda_g-231.txt 0.392759
Salman-Fahd-Al-Ohda_g-388.txt 0.199476
Salman-Fahd-Al-Ohda_g-479.txt 0.000145085
Salman-Fahd-Al-Ohda_g-513.txt 7.04412e-05
Salman-Fahd-Al-Ohda_g-83.txt 0.28433
Salman-Fahd-Al-Ohda_g-210.txt 0.495421
Salman-Fahd-Al-Ohda_g-469.txt 0.700826
Salman-Fahd-Al-Ohda_g-304.txt 2.07535e-05
Salman-Fahd-Al-Ohda_g-419.txt 0.000276589
Salman-Fahd-Al-Ohda_g-106.txt 0.483431
Salman-Fahd-Al-Ohda_g-82.txt 0.478713
Salman-Fahd-Al-Ohda_g-423.txt 0.211278
Salman-Fahd-Al-Ohda_g-547.txt 0.000116297
Salman-Fahd-Al-Ohda_g-549.txt 0.147187
Salman-Fahd-Al-Ohda_g-271.txt 0.167057
Salman-Fahd-Al-Ohda_g-409.txt 0.348813
Salman-Fahd-Al-Ohda_g-468.txt 0.110032
Salman-Fahd-Al-Ohda_g-607.txt 0.00080361
Salman-Fahd-Al-Ohda_g-96.txt 0.666604
Salman-Fahd-Al-Ohda_g-273.txt 0.194406
Salman-Fahd-Al-Ohda_g-572.txt 0.233988
Salman-Fahd-Al-Ohda_g-588.txt 0.000164609
Salman-Fahd-Al-Ohda_g-181.txt 0.000558454
Salman-Fahd-Al-Ohda_g-431.txt 0.666682
Salman-Fahd-Al-Ohda_g-621.txt 0.00124087
Salman-Fahd-Al-Ohda_g-371.txt 0.623815
Salman-Fahd-Al-Ohda_g-72.txt 0.999808
Salman-Fahd-Al-Ohda_g-443.txt 0.24978
Salman-Fahd-Al-Ohda_g-421.txt 0.00113554
Salman-Fahd-Al-Ohda_g-223.txt 0.33197
Salman-Fahd-Al-Ohda_g-331.txt 0.403212
Salman-Fahd-Al-Ohda_g-321.txt 0.210206
Salman-Fahd-Al-Ohda_g-84.txt 0.000604626
Salman-Fahd-Al-Ohda_g-129.txt 0.166411
Salman-Fahd-Al-Ohda_g-455.txt 0.00264865
Salman-Fahd-Al-Ohda_g-557.txt 0.331818
Salman-Fahd-Al-Ohda_g-391.txt 0.000930024
Salman-Fahd-Al-Ohda_g-130.txt 0.000365239
Salman-Fahd-Al-Ohda_g-651.txt 7.27937e-05
Salman-Fahd-Al-Ohda_g-47.txt 0.0140778
Salman-Fahd-Al-Ohda_g-320.txt 0.143728
Salman-Fahd-Al-Ohda_g-242.txt 0.198728
Salman-Fahd-Al-Ohda_g-254.txt 0.199995
Salman-Fahd-Al-Ohda_g-662.txt 0.000751913
Salman-Fahd-Al-Ohda_g-430.txt 0.167336
Salman-Fahd-Al-Ohda_g-243.txt 0.000301524
Salman-Fahd-Al-Ohda_g-289.txt 0.000378853
Salman-Fahd-Al-Ohda_g-465.txt 0.255149
Salman-Fahd-Al-Ohda_g-492.txt 0.166831
Salman-Fahd-Al-Ohda_g-500.txt 0.32966
Salman-Fahd-Al-Ohda_g-307.txt 0.0803313
Salman-Fahd-Al-Ohda_g-28.txt 0.250021
Salman-Fahd-Al-Ohda_g-204.txt 0.000156573
Salman-Fahd-Al-Ohda_g-596.txt 0.496491
Salman-Fahd-Al-Ohda_g-176.txt 0.000117693
Salman-Fahd-Al-Ohda_g-237.txt 0.000274536
Salman-Fahd-Al-Ohda_g-310.txt 0.945158
Salman-Fahd-Al-Ohda_g-447.txt 0.869066
Salman-Fahd-Al-Ohda_g-446.txt 0.49992
Salman-Fahd-Al-Ohda_g-392.txt 0.825308
Salman-Fahd-Al-Ohda_g-416.txt 0.687053
Salman-Fahd-Al-Ohda_g-105.txt 0.459878
Salman-Fahd-Al-Ohda_g-294.txt 0.936202
Salman-Fahd-Al-Ohda_g-372.txt 0.19766
Salman-Fahd-Al-Ohda_g-614.txt 0.224929
Salman-Fahd-Al-Ohda_g-411.txt 0.332753
Salman-Fahd-Al-Ohda_g-412.txt 0.270887
Salman-Fahd-Al-Ohda_g-115.txt 0.258666
Salman-Fahd-Al-Ohda_g-203.txt 0.499349
Salman-Fahd-Al-Ohda_g-403.txt 0.203734
Salman-Fahd-Al-Ohda_g-125.txt 0.466334
Salman-Fahd-Al-Ohda_g-94.txt 0.799244
Salman-Fahd-Al-Ohda_g-45.txt 0.381195
Salman-Fahd-Al-Ohda_g-35.txt 0.223052
Salman-Fahd-Al-Ohda_g-487.txt 0.428385
Salman-Fahd-Al-Ohda_g-522.txt 0.000246726
Salman-Fahd-Al-Ohda_g-345.txt 0.335671
Salman-Fahd-Al-Ohda_g-249.txt 0.0024713
Salman-Fahd-Al-Ohda_g-462.txt 0.999916
Salman-Fahd-Al-Ohda_g-116.txt 0.429023
Salman-Fahd-Al-Ohda_g-213.txt 0.000779777
Salman-Fahd-Al-Ohda_g-441.txt 0.831861
Salman-Fahd-Al-Ohda_g-532.txt 0.000304479
Salman-Fahd-Al-Ohda_g-643.txt 0.141001
Salman-Fahd-Al-Ohda_g-333.txt 0.191161
Salman-Fahd-Al-Ohda_g-117.txt 0.000267791
Salman-Fahd-Al-Ohda_g-73.txt 0.200347
Salman-Fahd-Al-Ohda_g-133.txt 0.587151
Salman-Fahd-Al-Ohda_g-609.txt 0.000242326
Salman-Fahd-Al-Ohda_g-38.txt 0.00127359
Salman-Fahd-Al-Ohda_g-166.txt 0.20309
Salman-Fahd-Al-Ohda_g-456.txt 0.199196
Salman-Fahd-Al-Ohda_g-459.txt 0.000101348
Salman-Fahd-Al-Ohda_g-22.txt 0.600578
Salman-Fahd-Al-Ohda_g-467.txt 0.000321971
Salman-Fahd-Al-Ohda_g-603.txt 8.50925e-05
Salman-Fahd-Al-Ohda_g-365.txt 0.650112
Salman-Fahd-Al-Ohda_g-161.txt 0.000245247
Salman-Fahd-Al-Ohda_g-562.txt 0.458972
Salman-Fahd-Al-Ohda_g-211.txt 0.206402
Salman-Fahd-Al-Ohda_g-221.txt 0.00159451
Salman-Fahd-Al-Ohda_g-578.txt 0.000144402
Salman-Fahd-Al-Ohda_g-380.txt 0.200215
Salman-Fahd-Al-Ohda_g-433.txt 0.00656228
Salman-Fahd-Al-Ohda_g-124.txt 0.996398
Salman-Fahd-Al-Ohda_g-267.txt 0.00265974
Salman-Fahd-Al-Ohda_g-119.txt 0.324678
Salman-Fahd-Al-Ohda_g-413.txt 0.623016
Salman-Fahd-Al-Ohda_g-526.txt 0.233529
Salman-Fahd-Al-Ohda_g-131.txt 0.107923
Salman-Fahd-Al-Ohda_g-610.txt 0.000630317
Salman-Fahd-Al-Ohda_g-590.txt 0.00081547
Salman-Fahd-Al-Ohda_g-538.txt 0.158375
Salman-Fahd-Al-Ohda_g-385.txt 0.848291
Salman-Fahd-Al-Ohda_g-140.txt 0.25058
Salman-Fahd-Al-Ohda_g-59.txt 0.218481
Salman-Fahd-Al-Ohda_g-503.txt 0.167692
Salman-Fahd-Al-Ohda_g-228.txt 0.333593
Salman-Fahd-Al-Ohda_g-537.txt 0.309952
Salman-Fahd-Al-Ohda_g-300.txt 0.996167
Salman-Fahd-Al-Ohda_g-135.txt 0.499807
Salman-Fahd-Al-Ohda_g-440.txt 0.000203977
Salman-Fahd-Al-Ohda_g-337.txt 0.666351
Salman-Fahd-Al-Ohda_g-235.txt 0.327145
Salman-Fahd-Al-Ohda_g-187.txt 0.713404
Salman-Fahd-Al-Ohda_g-151.txt 0.000138095
Salman-Fahd-Al-Ohda_g-381.txt 0.00161993
Salman-Fahd-Al-Ohda_g-44.txt 0.0379651
Salman-Fahd-Al-Ohda_g-579.txt 0.281567
Salman-Fahd-Al-Ohda_g-650.txt 0.000565366
Salman-Fahd-Al-Ohda_g-269.txt 0.000992042
Salman-Fahd-Al-Ohda_g-482.txt 0.000324274
Salman-Fahd-Al-Ohda_g-71.txt 0.748088
Salman-Fahd-Al-Ohda_g-514.txt 0.000360201
Salman-Fahd-Al-Ohda_g-278.txt 0.000118669
Salman-Fahd-Al-Ohda_g-212.txt 0.107272
Salman-Fahd-Al-Ohda_g-536.txt 0.00040689
